Frame Id, Hands, Timestamp, Extended Fingers, Tools, Gestures, Hand Id, Hand Palm X, Y, Z, Hand Pitch, Hand Roll, Hand Yaw, Arm Direction X, Y, Z, Wrist Position X, Y, Z, Elbow Position X, Y, Z, Thumb Id, Thumb Length, Thumb width, Thumb Metacarpal Start X, Y, Z, Thumb Metacarpal End X, Y, Z, Thumb Metacarpal Direction X, Y, Z, Thumb Proximal Start X, Y, Z, Thumb Proximal End X, Y, Z, Thumb Proximal Direction X, Y, Z, Thumb Middle Start X, Y, Z, Thumb Middle End X, Y, Z, Thumb Middle Direction X, Y, Z, Thumb Distal Start X, Y, Z, Thumb Distal End X, Y, Z, Thum Distal Direction X, Y, Z, Index Id, Index Length, Index Width, Index Metacarpal Start X, Y, Z, Index Metacarpal End X, Y, Z, Index Metacarpal Direction X, Y, Z, Index Proximal Start X, Y, Z, Index Proximal End X, Y, Z, Index Proximal Direction X, Y, Z, Index Middle Start X, Y, Z, Index Middle End X, Y, Z, Index Middle Direction X, Y, Z, Index Distal Start X, Y, Z, Index Distal End X, Y, Z, Index Distal Direction X, Y, Z, Middle Id, Middle Length, Middle Width, Middle Metacarpal Start X, Y, Z, Middle Metacarpal End X, Y, Z, Middle Metacarpal Direction X, Y, Z, Middle Proximal Start X, Y, Z, Middle Proximal End X, Y, Z, Middle Metacarpal Direction X, Y, Z, Middle Middle Start X, Y, Z, Middle Middle End X, Y, Z, Middle Middle Direction X, Y, Z, Middle Distal Start X, Y, Z, Middle Distal End X, Y, Z, Middle Distal Direction X, Y, Z, Ring Id, Ring Length, Ring Width, Ring Metacarpal Start X, Y, Z, Ring Metacarpal End X, Y, Z, Ring Metacarpal Direction X, Y, Z, Ring Proximal Start X, Y, Z, Ring Proximal End X, Y, Z, Ring Proximal Direction X, Y, Z, Ring Middle Start X, Y, Z, Ring Middle End X, Y, Z, Ring Middle Direction X, Y, Z, Ring Distal Start X, Y, Z, Ring Distal End X, Y, Z, Ring Distal Direction X, Y, Z, Pinky Id, Pinky Length, Pinky Width, Pinky Metacarpal Start X, Y, Z, Pinky Metacarpal End X, Y, Z, Pinky Metacarpal Direction X, Y, Z, Pinky Proximal Start X, Y, Z, Pinky Proximal End X, Y, Z, Pinky Proximal Direction X, Y, Z, Pinky Middle Start X, Y, Z, Pinky Middle End X, Y, Z, Pinky Middle Direction X, Y, Z, Pinky Distal Start X, Y, Z, Pinky Distal End X, Y, Z, Pinky Distal Direction X, Y, Z
Focus Gained
36607, 899525650, 1, 2, 0, 0, 18, (-59.7065, 154.138, -38.2998), -75.9792 degrees, -5.56588 degrees, 88.4385 degrees , (0.608143, -0.321937, -0.725616), (-109.091, 160.426, -44.9484), (-259.842, 240.231, 134.923), 180, 47.8481, 18.5915, (-111.332, 161.862, -16.91), (-111.332, 161.862, -16.91), (0, 0, 0), (-111.332, 161.862, -16.91), (-73.4095, 151.77, 6.76239), (-0.827471, 0.220195, -0.516533), (-73.4095, 151.77, 6.76239), (-47.5042, 144.867, 22.9224), (-0.827562, 0.220535, -0.516242), (-47.5042, 144.867, 22.9224), (-29.212, 136.556, 30.5393), (-0.851318, 0.386775, -0.354488), 181, 53.9912, 17.7586, (-100.468, 174.346, -31.0426), (-35.1692, 162.391, -18.5784), (-0.966757, 0.176996, -0.184533), (-35.1692, 162.391, -18.5784), (-8.5707, 140.658, 0.8122), (-0.67434, 0.550994, -0.491601), (-8.5707, 140.658, 0.8122), (-10.745, 120.605, 10.0634), (0.0979832, 0.903659, -0.416892), (-10.745, 120.605, 10.0634), (-20.2382, 108.472, 13.0164), (0.605185, 0.773506, -0.188252), 182, 61.5187, 17.4413, (-98.4556, 171.169, -41.7034), (-36.2552, 156.34, -37.9433), (-0.971061, 0.231507, -0.0587017), (-36.2552, 156.34, -37.9433), (-3.89503, 131.309, -21.0741), (-0.731257, 0.56564, -0.381202), (-3.89503, 131.309, -21.0741), (-5.1492, 109.358, -6.99535), (0.0480388, 0.840769, -0.539259), (-5.1492, 109.358, -6.99535), (-15.2429, 97.4785, 0.397289), (0.585041, 0.688569, -0.428486), 183, 59.1519, 16.5965, (-98.3528, 165.828, -51.6372), (-43.4942, 149.188, -56.2223), (-0.9539, 0.289341, 0.0797265), (-43.4942, 149.188, -56.2223), (-2.5124, 148.794, -57.9572), (-0.999059, 0.00959412, 0.0422951), (-2.5124, 148.794, -57.9572), (15.4489, 133.824, -47.9509), (-0.706213, 0.588618, -0.393436), (15.4489, 133.824, -47.9509), (17.139, 119.981, -37.9624), (-0.0985247, 0.806988, -0.582291), 184, 46.374, 14.7424, (-101.835, 155.543, -58.9062), (-52.4842, 139.479, -70.7613), (-0.927017, 0.301744, 0.222688), (-52.4842, 139.479, -70.7613), (-40.3739, 112.719, -56.9368), (-0.373048, 0.824311, -0.425849), (-40.3739, 112.719, -56.9368), (-50.1284, 106.353, -43.2704), (0.543217, 0.354537, -0.761064), (-50.1284, 106.353, -43.2704), (-63.1132, 108.453, -34.4716), (0.820518, -0.132689, -0.556007)
36608, 899534401, 1, 2, 0, 0, 18, (-60.1258, 152.658, -38.0552), -80.6222 degrees, -7.25374 degrees, 88.6923 degrees , (0.598203, -0.329807, -0.730329), (-109.325, 160.039, -44.9559), (-257.612, 241.794, 136.083), 180, 47.8481, 18.5915, (-111.498, 162.652, -16.9974), (-111.498, 162.652, -16.9974), (0, 0, 0), (-111.498, 162.652, -16.9974), (-73.867, 152.166, 6.96751), (-0.821103, 0.2288, -0.522916), (-73.867, 152.166, 6.96751), (-48.129, 144.847, 23.2115), (-0.822218, 0.233826, -0.518925), (-48.129, 144.847, 23.2115), (-30.1169, 135.856, 30.7223), (-0.838285, 0.418439, -0.349551), 181, 53.9912, 17.7586, (-100.307, 174.259, -31.615), (-35.351, 161.01, -18.6752), (-0.96168, 0.196141, -0.191575), (-35.351, 161.01, -18.6752), (-9.30203, 139.378, 1.55567), (-0.660407, 0.548446, -0.512904), (-9.30203, 139.378, 1.55567), (-11.971, 119.778, 11.6132), (0.120275, 0.883243, -0.453229), (-11.971, 119.778, 11.6132), (-21.7639, 108.02, 15.0668), (0.624293, 0.749523, -0.220167), 182, 61.5187, 17.4413, (-98.3932, 170.604, -42.1404), (-36.6224, 154.224, -37.7836), (-0.964354, 0.255723, -0.0680177), (-36.6224, 154.224, -37.7836), (-4.93753, 129.006, -19.9394), (-0.715996, 0.569871, -0.403233), (-4.93753, 129.006, -19.9394), (-6.77522, 107.676, -4.99735), (0.0703895, 0.816999, -0.572326), (-6.77522, 107.676, -4.99735), (-17.1833, 96.3829, 2.86408), (0.603263, 0.654561, -0.455657), 183, 59.1519, 16.5965, (-98.4475, 164.871, -51.8533), (-44.0737, 146.552, -55.7638), (-0.94547, 0.318533, 0.067997), (-44.0737, 146.552, -55.7638), (-3.13083, 144.534, -57.2745), (-0.99811, 0.0491963, 0.0368265), (-3.13083, 144.534, -57.2745), (14.0181, 129.171, -46.4697), (-0.674271, 0.604052, -0.424829), (14.0181, 129.171, -46.4697), (14.8582, 115.682, -35.9061), (-0.0489785, 0.786367, -0.615815), 184, 46.374, 14.7424, (-102.22, 154.405, -58.707), (-53.3424, 136.524, -69.9055), (-0.918117, 0.335876, 0.210354), (-53.3424, 136.524, -69.9055), (-42.0282, 110.018, -54.9616), (-0.348524, 0.816473, -0.460329), (-42.0282, 110.018, -54.9616), (-51.9753, 104.509, -41.0636), (0.553941, 0.306802, -0.773965), (-51.9753, 104.509, -41.0636), (-64.898, 107.337, -32.3779), (0.816593, -0.178705, -0.548854)
36609, 899543027, 1, 2, 0, 0, 18, (-60.6062, 151.632, -36.8068), -76.2638 degrees, -8.16776 degrees, 87.7085 degrees , (0.58945, -0.336439, -0.734409), (-109.739, 160.102, -42.8774), (-255.856, 243.501, 139.173), 180, 47.8481, 18.5915, (-111.296, 163.221, -14.9297), (-111.296, 163.221, -14.9297), (0, 0, 0), (-111.296, 163.221, -14.9297), (-73.4689, 152.151, 8.45565), (-0.825394, 0.241557, -0.51027), (-73.4689, 152.151, 8.45565), (-47.5826, 144.311, 24.214), (-0.826953, 0.250454, -0.503411), (-47.5826, 144.311, 24.214), (-29.6884, 134.701, 31.2235), (-0.832798, 0.447246, -0.32622), 181, 53.9912, 17.7586, (-100.119, 174.311, -29.953), (-35.2593, 159.69, -18.0518), (-0.960257, 0.216473, -0.176198), (-35.2593, 159.69, -18.0518), (-9.20709, 137.895, 2.00039), (-0.660489, 0.552548, -0.508374), (-9.20709, 137.895, 2.00039), (-12.0014, 118.533, 12.4763), (0.125921, 0.872515, -0.472082), (-12.0014, 118.533, 12.4763), (-21.9233, 107.023, 16.3669), (0.632521, 0.733759, -0.248023), 182, 61.5187, 17.4413, (-98.5023, 170.441, -40.4508), (-37.071, 152.627, -37.0159), (-0.959054, 0.278101, -0.0536246), (-37.071, 152.627, -37.0159), (-5.51189, 127.039, -19.478), (-0.713155, 0.578227, -0.396311), (-5.51189, 127.039, -19.478), (-7.41968, 105.993, -4.1476), (0.0730747, 0.806134, -0.587204), (-7.41968, 105.993, -4.1476), (-17.8672, 95.043, 4.1358), (0.605548, 0.634667, -0.480114), 183, 59.1519, 16.5965, (-98.8868, 164.553, -50.0637), (-45.0588, 144.848, -54.718), (-0.935978, 0.342631, 0.0809305), (-45.0588, 144.848, -54.718), (-4.27994, 140.713, -56.3461), (-0.994113, 0.100819, 0.0396904), (-4.27994, 140.713, -56.3461), (11.7727, 124.485, -45.1284), (-0.631169, 0.638035, -0.441063), (11.7727, 124.485, -45.1284), (11.5379, 111.186, -34.2969), (0.0136875, 0.775309, -0.631433), 184, 46.374, 14.7424, (-103.045, 154.073, -56.6672), (-54.8442, 134.822, -68.5081), (-0.90541, 0.36161, 0.222422), (-54.8442, 134.822, -68.5081), (-43.934, 108.301, -53.293), (-0.33608, 0.816935, -0.468687), (-43.934, 108.301, -53.293), (-53.7622, 103.293, -39.1233), (0.547321, 0.278883, -0.789091), (-53.7622, 103.293, -39.1233), (-66.4465, 106.595, -30.2551), (0.801528, -0.208621, -0.560384)
36610, 899551792, 1, 2, 0, 0, 18, (-60.7874, 151.198, -36.3872), -75.3055 degrees, -8.48631 degrees, 87.3926 degrees , (0.582603, -0.34371, -0.736503), (-109.903, 159.947, -42.1982), (-254.323, 245.148, 140.372), 180, 47.8481, 18.5915, (-111.165, 163.75, -14.3204), (-111.165, 163.75, -14.3204), (0, 0, 0), (-111.165, 163.75, -14.3204), (-73.2449, 152.666, 8.90816), (-0.827412, 0.241853, -0.506849), (-73.2449, 152.666, 8.90816), (-47.2769, 144.641, 24.4372), (-0.829562, 0.256371, -0.496085), (-47.2769, 144.641, 24.4372), (-29.486, 134.645, 31.1639), (-0.82799, 0.465214, -0.313062), 181, 53.9912, 17.7586, (-100.039, 174.378, -29.7112), (-35.194, 159.482, -18.0711), (-0.960033, 0.220541, -0.172333), (-35.194, 159.482, -18.0711), (-8.91657, 138.162, 2.19614), (-0.666199, 0.540521, -0.513824), (-8.91657, 138.162, 2.19614), (-11.5454, 119.085, 13.2235), (0.118465, 0.859665, -0.496933), (-11.5454, 119.085, 13.2235), (-21.4016, 107.68, 17.5639), (0.628334, 0.727072, -0.276699), 182, 61.5187, 17.4413, (-98.5557, 170.243, -40.1273), (-37.2477, 151.982, -36.8415), (-0.957129, 0.285084, -0.0512981), (-37.2477, 151.982, -36.8415), (-5.2041, 126.976, -19.3423), (-0.724103, 0.565071, -0.395436), (-5.2041, 126.976, -19.3423), (-6.6435, 106.284, -3.48749), (0.0551337, 0.792565, -0.60729), (-6.6435, 106.284, -3.48749), (-16.8767, 95.487, 5.25173), (0.593126, 0.625799, -0.506535), 183, 59.1519, 16.5965, (-99.0825, 164.129, -49.5914), (-45.471, 143.85, -54.2749), (-0.932214, 0.352626, 0.0814389), (-45.471, 143.85, -54.2749), (-4.96406, 137.415, -54.9527), (-0.987482, 0.156862, 0.0165221), (-4.96406, 137.415, -54.9527), (9.58503, 120.482, -42.7684), (-0.57205, 0.665772, -0.479068), (9.58503, 120.482, -42.7684), (8.06713, 107.578, -31.5696), (0.088488, 0.752302, -0.652849), 184, 46.374, 14.7424, (-103.393, 153.53, -55.9009), (-55.4732, 133.58, -67.7267), (-0.900128, 0.374732, 0.222138), (-55.4732, 133.58, -67.7267), (-44.6886, 107.347, -51.9346), (-0.332208, 0.808082, -0.486457), (-44.6886, 107.347, -51.9346), (-54.4458, 102.793, -37.5642), (0.543364, 0.253615, -0.800272), (-54.4458, 102.793, -37.5642), (-67.0223, 106.432, -28.6747), (0.79472, -0.229941, -0.561736)
36611, 899560429, 1, 2, 0, 0, 18, (-60.9905, 150.885, -36.356), -75.2754 degrees, -8.77522 degrees, 87.2733 degrees , (0.577832, -0.348091, -0.738202), (-110.081, 159.835, -42.0704), (-253.318, 246.122, 140.921), 180, 47.8481, 18.5915, (-111.163, 164.195, -14.2668), (-111.163, 164.195, -14.2668), (0, 0, 0), (-111.163, 164.195, -14.2668), (-73.2368, 153.047, 8.92036), (-0.827552, 0.243262, -0.505945), (-73.2368, 153.047, 8.92036), (-47.2536, 144.819, 24.3175), (-0.830048, 0.262835, -0.491871), (-47.2536, 144.819, 24.3175), (-29.5876, 134.486, 30.8616), (-0.822178, 0.480899, -0.304564), 181, 53.9912, 17.7586, (-100.056, 174.446, -29.9251), (-35.2431, 159.364, -18.3473), (-0.959562, 0.223292, -0.171411), (-35.2431, 159.364, -18.3473), (-8.71506, 138.552, 2.12167), (-0.672552, 0.527614, -0.518939), (-8.71506, 138.552, 2.12167), (-11.1117, 119.722, 13.6146), (0.108, 0.84859, -0.517911), (-11.1117, 119.722, 13.6146), (-20.8533, 108.369, 18.3345), (0.62103, 0.723729, -0.300896), 182, 61.5187, 17.4413, (-98.6575, 170.096, -40.2655), (-37.4492, 151.508, -36.9543), (-0.955572, 0.290191, -0.0516937), (-37.4492, 151.508, -36.9543), (-4.552, 127.421, -19.7525), (-0.743393, 0.544305, -0.388715), (-4.552, 127.421, -19.7525), (-5.16974, 107.007, -3.48904), (0.0236615, 0.781909, -0.622944), (-5.16974, 107.007, -3.48904), (-15.0279, 96.213, 5.67427), (0.571391, 0.625643, -0.531115), 183, 59.1519, 16.5965, (-99.2759, 163.8, -49.6038), (-45.8212, 143.087, -54.1784), (-0.929487, 0.360175, 0.0795444), (-45.8212, 143.087, -54.1784), (-6.11393, 132.929, -52.5011), (-0.967989, 0.247639, -0.0408892), (-6.11393, 132.929, -52.5011), (5.9086, 115.052, -38.9826), (-0.47271, 0.702866, -0.53153), (5.9086, 115.052, -38.9826), (2.68382, 102.695, -27.5305), (0.187993, 0.720386, -0.66761), 184, 46.374, 14.7424, (-103.688, 153.107, -55.679), (-55.9634, 132.619, -67.3698), (-0.896476, 0.384845, 0.219602), (-55.9634, 132.619, -67.3698), (-45.2962, 106.641, -51.0832), (-0.328592, 0.800209, -0.50169), (-45.2962, 106.641, -51.0832), (-55.0214, 102.457, -36.5794), (0.541581, 0.233041, -0.807702), (-55.0214, 102.457, -36.5794), (-67.5302, 106.364, -27.7081), (0.790442, -0.246882, -0.56058)
36612, 899568982, 1, 1, 0, 0, 18, (-61.0171, 150.759, -36.2637), -75.738 degrees, -9.17619 degrees, 87.2406 degrees , (0.575938, -0.349732, -0.738907), (-110.056, 160.001, -41.9536), (-252.824, 246.695, 141.212), 180, 47.8481, 18.5915, (-111.023, 164.733, -14.2065), (-111.023, 164.733, -14.2065), (0, 0, 0), (-111.023, 164.733, -14.2065), (-73.1595, 153.334, 8.96152), (-0.826181, 0.248728, -0.505528), (-73.1595, 153.334, 8.96152), (-47.217, 144.814, 24.2675), (-0.828751, 0.272194, -0.48896), (-47.217, 144.814, 24.2675), (-29.695, 134.166, 30.6943), (-0.815472, 0.495524, -0.299101), 181, 53.9912, 17.7586, (-99.8865, 174.694, -30.0297), (-35.1537, 159.279, -18.4417), (-0.958375, 0.228218, -0.171561), (-35.1537, 159.279, -18.4417), (-8.42869, 138.837, 2.14202), (-0.677545, 0.518272, -0.521849), (-8.42869, 138.837, 2.14202), (-10.6291, 120.187, 13.9645), (0.0991584, 0.840436, -0.532762), (-10.6291, 120.187, 13.9645), (-20.2755, 108.872, 18.9622), (0.614957, 0.721332, -0.318603), 182, 61.5187, 17.4413, (-98.5512, 170.199, -40.3161), (-37.4737, 151.198, -36.9378), (-0.95353, 0.296645, -0.0527426), (-37.4737, 151.198, -36.9378), (-4.246, 127.476, -19.8638), (-0.75086, 0.536047, -0.385828), (-4.246, 127.476, -19.8638), (-4.59977, 107.264, -3.343), (0.0135504, 0.774198, -0.632798), (-4.59977, 107.264, -3.343), (-14.3772, 96.5881, 6.04287), (0.566711, 0.618778, -0.544016), 183, 59.1519, 16.5965, (-99.2443, 163.787, -49.5694), (-45.9594, 142.615, -54.0259), (-0.926534, 0.368143, 0.0774916), (-45.9594, 142.615, -54.0259), (-7.63263, 128.655, -49.6841), (-0.934336, 0.340314, -0.105844), (-7.63263, 128.655, -49.6841), (1.66849, 110.073, -35.0197), (-0.365707, 0.730621, -0.576586), (1.66849, 110.073, -35.0197), (-3.11539, 98.3224, -23.4747), (0.278882, 0.685022, -0.67303), 184, 46.374, 14.7424, (-103.755, 153.048, -55.4911), (-56.2187, 132.052, -67.0497), (-0.892923, 0.394395, 0.217118), (-56.2187, 132.052, -67.0497), (-46.0084, 106.28, -50.1545), (-0.314518, 0.793866, -0.520438), (-46.0084, 106.28, -50.1545), (-55.8697, 102.529, -35.6239), (0.549164, 0.208872, -0.809192), (-55.8697, 102.529, -35.6239), (-68.3614, 106.737, -26.867), (0.789359, -0.265909, -0.553357)
36613, 899577790, 1, 1, 0, 0, 18, (-60.927, 150.835, -36.1095), -76.7487 degrees, -9.46096 degrees, 87.3846 degrees , (0.574163, -0.35183, -0.739292), (-109.93, 160.192, -41.9232), (-252.258, 247.406, 141.338), 180, 47.8481, 18.5915, (-110.888, 165.247, -14.233), (-110.888, 165.247, -14.233), (0, 0, 0), (-110.888, 165.247, -14.233), (-73.0944, 153.751, 9.00129), (-0.824657, 0.250839, -0.506972), (-73.0944, 153.751, 9.00129), (-47.1953, 145.036, 24.2711), (-0.827363, 0.278419, -0.487804), (-47.1953, 145.036, 24.2711), (-29.7949, 134.135, 30.6013), (-0.809816, 0.50735, -0.294608), 181, 53.9912, 17.7586, (-99.7098, 174.984, -30.166), (-35.0379, 159.465, -18.3777), (-0.957473, 0.229753, -0.174527), (-35.0379, 159.465, -18.3777), (-8.05406, 139.522, 2.35691), (-0.684109, 0.505629, -0.525675), (-8.05406, 139.522, 2.35691), (-9.98529, 121.035, 14.4789), (0.0870281, 0.833083, -0.546259), (-9.98529, 121.035, 14.4789), (-19.4918, 109.708, 19.7131), (0.606038, 0.722062, -0.333682), 182, 61.5187, 17.4413, (-98.3878, 170.366, -40.3994), (-37.3819, 151.18, -36.7801), (-0.952413, 0.299529, -0.056504), (-37.3819, 151.18, -36.7801), (-2.18369, 129.514, -20.9685), (-0.795389, 0.489582, -0.357303), (-2.18369, 129.514, -20.9685), (-0.719209, 109.482, -4.28974), (-0.0560944, 0.767285, -0.638848), (-0.719209, 109.482, -4.28974), (-9.73464, 98.504, 5.50134), (0.522544, 0.63631, -0.567501), 183, 59.1519, 16.5965, (-99.1017, 163.85, -49.5783), (-45.8939, 142.431, -53.7711), (-0.925194, 0.372425, 0.0729062), (-45.8939, 142.431, -53.7711), (-9.13223, 125.559, -46.9459), (-0.896181, 0.41131, -0.166387), (-9.13223, 125.559, -46.9459), (-2.2842, 106.683, -31.337), (-0.269255, 0.742193, -0.613719), (-2.2842, 106.683, -31.337), (-8.39904, 95.5704, -19.7883), (0.356472, 0.647818, -0.673246), 184, 46.374, 14.7424, (-103.65, 153.06, -55.3774), (-56.1879, 131.756, -66.6759), (-0.891531, 0.400163, 0.212233), (-56.1879, 131.756, -66.6759), (-46.3394, 106.209, -49.234), (-0.303373, 0.786954, -0.537279), (-46.3394, 106.209, -49.234), (-56.3413, 102.805, -34.7141), (0.556992, 0.189555, -0.808597), (-56.3413, 102.805, -34.7141), (-68.8515, 107.236, -26.0941), (0.79053, -0.279941, -0.544698)
36614, 899586358, 1, 1, 0, 0, 18, (-60.8285, 150.92, -35.9584), -77.8181 degrees, -9.7823 degrees, 87.5431 degrees , (0.572251, -0.353757, -0.739855), (-109.789, 160.413, -41.9074), (-251.643, 248.105, 141.493), 180, 47.8481, 18.5915, (-110.742, 165.783, -14.2763), (-110.742, 165.783, -14.2763), (0, 0, 0), (-110.742, 165.783, -14.2763), (-73.0095, 154.273, 9.04991), (-0.823325, 0.251149, -0.508979), (-73.0095, 154.273, 9.04991), (-47.1506, 145.443, 24.3221), (-0.826079, 0.282079, -0.487878), (-47.1506, 145.443, 24.3221), (-29.8462, 134.381, 30.6365), (-0.805348, 0.514831, -0.293875), 181, 53.9912, 17.7586, (-99.5145, 175.294, -30.3107), (-34.9142, 159.642, -18.3085), (-0.956413, 0.231729, -0.177694), (-34.9142, 159.642, -18.3085), (-7.64269, 140.219, 2.54411), (-0.691402, 0.492418, -0.528666), (-7.64269, 140.219, 2.54411), (-9.28524, 121.901, 14.9614), (0.0740194, 0.825473, -0.559567), (-9.28524, 121.901, 14.9614), (-18.6458, 110.566, 20.4346), (0.596734, 0.722611, -0.348915), 182, 61.5187, 17.4413, (-98.2057, 170.555, -40.4908), (-37.2818, 151.159, -36.6181), (-0.951133, 0.302805, -0.0604592), (-37.2818, 151.159, -36.6181), (-0.753658, 131.097, -21.7351), (-0.825442, 0.453361, -0.336319), (-0.753658, 131.097, -21.7351), (2.11679, 111.318, -4.93768), (-0.109947, 0.757598, -0.643394), (2.11679, 111.318, -4.93768), (-6.24831, 100.138, 5.19684), (0.484851, 0.647975, -0.587408), 183, 59.1519, 16.5965, (-98.9412, 163.939, -49.5964), (-45.8201, 142.256, -53.5151), (-0.923688, 0.377037, 0.0681411), (-45.8201, 142.256, -53.5151), (-10.2352, 123.662, -45.1094), (-0.867492, 0.453285, -0.204915), (-10.2352, 123.662, -45.1094), (-4.94217, 104.781, -28.9122), (-0.208115, 0.742366, -0.636852), (-4.94217, 104.781, -28.9122), (-11.8515, 94.1628, -17.3468), (0.402786, 0.619025, -0.674219), 184, 46.374, 14.7424, (-103.53, 153.104, -55.2767), (-56.1507, 131.479, -66.3056), (-0.889991, 0.406199, 0.207168), (-56.1507, 131.479, -66.3056), (-46.6008, 106.139, -48.4022), (-0.294175, 0.780585, -0.551496), (-46.6008, 106.139, -48.4022), (-56.7091, 103.039, -33.8879), (0.562919, 0.172632, -0.808282), (-56.7091, 103.039, -33.8879), (-69.2271, 107.669, -25.385), (0.79102, -0.292567, -0.5373)
36615, 899595057, 1, 1, 0, 0, 18, (-60.6699, 151.04, -35.7901), -79.0087 degrees, -10.1288 degrees, 87.7343 degrees , (0.570798, -0.355624, -0.740081), (-109.586, 160.656, -41.9004), (-251.08, 248.811, 141.556), 180, 47.8481, 18.5915, (-110.533, 166.408, -14.3459), (-110.533, 166.408, -14.3459), (0, 0, 0), (-110.533, 166.408, -14.3459), (-72.852, 155.028, 9.12662), (-0.822206, 0.248307, -0.512173), (-72.852, 155.028, 9.12662), (-47.0292, 146.222, 24.4731), (-0.824926, 0.281333, -0.490253), (-47.0292, 146.222, 24.4731), (-29.794, 135.099, 30.8702), (-0.802124, 0.517649, -0.297718), 181, 53.9912, 17.7586, (-99.2561, 175.651, -30.5016), (-34.7296, 159.893, -18.2442), (-0.95532, 0.233304, -0.181472), (-34.7296, 159.893, -18.2442), (-7.01467, 141.206, 2.69628), (-0.702644, 0.473754, -0.530895), (-7.01467, 141.206, 2.69628), (-8.27593, 123.104, 15.4695), (0.0568369, 0.815747, -0.57561), (-8.27593, 123.104, 15.4695), (-17.4669, 111.769, 21.2227), (0.585922, 0.72262, -0.366764), 182, 61.5187, 17.4413, (-97.9613, 170.769, -40.6151), (-37.1221, 151.171, -36.4377), (-0.94981, 0.305954, -0.0652163), (-37.1221, 151.171, -36.4377), (0.137178, 132.178, -21.9696), (-0.841963, 0.429193, -0.326941), (0.137178, 132.178, -21.9696), (3.85073, 112.705, -4.9806), (-0.142241, 0.745865, -0.650733), (3.85073, 112.705, -4.9806), (-4.10517, 101.488, 5.43729), (0.461132, 0.650188, -0.603832), 183, 59.1519, 16.5965, (-98.7193, 164.032, -49.6298), (-45.6878, 142.074, -53.2169), (-0.922129, 0.381822, 0.0623746), (-45.6878, 142.074, -53.2169), (-10.5909, 122.909, -44.0729), (-0.855597, 0.467187, -0.222914), (-10.5909, 122.909, -44.0729), (-5.81515, 104.2, -27.5195), (-0.187776, 0.735613, -0.650856), (-5.81515, 104.2, -27.5195), (-12.9451, 93.856, -15.84), (0.415651, 0.603035, -0.680869), 184, 46.374, 14.7424, (-103.351, 153.139, -55.1644), (-56.0562, 131.166, -65.8655), (-0.888391, 0.412741, 0.201012), (-56.0562, 131.166, -65.8655), (-46.7614, 106.074, -47.4854), (-0.286316, 0.772957, -0.56618), (-46.7614, 106.074, -47.4854), (-56.9537, 103.289, -32.9659), (0.567596, 0.15505, -0.808575), (-56.9537, 103.289, -32.9659), (-69.4726, 108.126, -24.5802), (0.791078, -0.305623, -0.529896)
36616, 899603729, 1, 1, 0, 0, 18, (-60.5465, 151.133, -35.6591), -79.9244 degrees, -10.4026 degrees, 87.8885 degrees , (0.569685, -0.357075, -0.740241), (-109.428, 160.843, -41.8982), (-250.646, 249.357, 141.598), 180, 47.8481, 18.5915, (-110.37, 166.891, -14.4071), (-110.37, 166.891, -14.4071), (0, 0, 0), (-110.37, 166.891, -14.4071), (-72.7228, 155.66, 9.19048), (-0.821475, 0.245066, -0.5149), (-72.7228, 155.66, 9.19048), (-46.9242, 146.921, 24.6165), (-0.824151, 0.27916, -0.492794), (-46.9242, 146.921, 24.6165), (-29.7259, 135.803, 31.1194), (-0.800412, 0.517443, -0.302646), 181, 53.9912, 17.7586, (-99.0551, 175.925, -30.6541), (-34.5865, 160.088, -18.1944), (-0.954463, 0.234461, -0.184468), (-34.5865, 160.088, -18.1944), (-6.27125, 142.276, 2.70512), (-0.717864, 0.451582, -0.529855), (-6.27125, 142.276, 2.70512), (-7.00332, 124.378, 15.8022), (0.03299, 0.80658, -0.590203), (-7.00332, 124.378, 15.8022), (-15.9501, 112.993, 21.8359), (0.570353, 0.725771, -0.384647), 182, 61.5187, 17.4413, (-97.771, 170.93, -40.7143), (-36.9981, 151.181, -36.2952), (-0.948776, 0.308327, -0.0689902), (-36.9981, 151.181, -36.2952), (0.542807, 132.699, -21.8937), (-0.848327, 0.417651, -0.325437), (0.542807, 132.699, -21.8937), (4.60088, 113.45, -4.72925), (-0.155437, 0.737289, -0.657453), (4.60088, 113.45, -4.72925), (-3.18458, 102.275, 5.86215), (0.451254, 0.647696, -0.613889), 183, 59.1519, 16.5965, (-98.5463, 164.101, -49.6572), (-45.5848, 141.933, -52.9813), (-0.920913, 0.38546, 0.0578005), (-45.5848, 141.933, -52.9813), (-10.7315, 122.525, -43.429), (-0.849657, 0.473135, -0.232866), (-10.7315, 122.525, -43.429), (-6.17891, 103.966, -26.6449), (-0.179002, 0.729696, -0.659925), (-6.17891, 103.966, -26.6449), (-13.3907, 93.7943, -14.8648), (0.420418, 0.592993, -0.686737), 184, 46.374, 14.7424, (-103.21, 153.165, -55.078), (-55.9821, 130.926, -65.5186), (-0.887146, 0.417744, 0.196119), (-55.9821, 130.926, -65.5186), (-46.8835, 106.033, -46.7723), (-0.280273, 0.766803, -0.57746), (-46.8835, 106.033, -46.7723), (-57.1394, 103.493, -32.2527), (0.571139, 0.141432, -0.808578), (-57.1394, 103.493, -32.2527), (-69.6584, 108.488, -23.9605), (0.791083, -0.315628, -0.52399)
